model_id,date_recorded,input_price_per_mtok,output_price_per_mtok,cached_input_price,batch_discount_pct,source_url
olmo-7b-v1.7,2025-10-20,0.5200,1.8200,,50,https://web.archive.org/web/20251020/https://allenai.com/pricing
olmo-7b-v1.7,2025-10-27,0.5200,1.8200,,50,https://web.archive.org/web/20251027/https://allenai.com/pricing
olmo-7b-v1.7,2025-11-03,0.5200,1.8200,,50,https://web.archive.org/web/20251103/https://allenai.com/pricing
olmo-7b-v1.7,2025-11-10,0.5200,1.8200,,50,https://web.archive.org/web/20251110/https://allenai.com/pricing
olmo-7b-v1.7,2025-11-17,0.5200,1.8200,,50,https://web.archive.org/web/20251117/https://allenai.com/pricing
olmo-7b-v1.7,2025-11-24,0.5200,1.8200,,50,https://web.archive.org/web/20251124/https://allenai.com/pricing
olmo-7b-v1.7,2025-12-01,0.5200,1.8200,,50,https://web.archive.org/web/20251201/https://allenai.com/pricing
olmo-7b-v1.7,2025-12-08,0.5200,1.8200,,50,https://web.archive.org/web/20251208/https://allenai.com/pricing
olmo-7b-v1.7,2025-12-15,0.5200,1.8200,,50,https://web.archive.org/web/20251215/https://allenai.com/pricing
olmo-7b-v1.7,2025-12-22,0.5200,1.8200,,50,https://web.archive.org/web/20251222/https://allenai.com/pricing
olmo-7b-v1.7,2025-12-29,0.5200,1.8200,,50,https://web.archive.org/web/20251229/https://allenai.com/pricing
olmo-7b-v1.7,2026-01-05,0.5200,1.8200,,50,https://web.archive.org/web/20260105/https://allenai.com/pricing
olmo-7b-v1.7,2026-01-12,0.5200,1.8200,,50,https://web.archive.org/web/20260112/https://allenai.com/pricing
olmo-7b-v1.7,2026-01-19,0.5200,1.8200,,50,https://web.archive.org/web/20260119/https://allenai.com/pricing
olmo-7b-v1.7,2026-01-26,0.5200,1.8200,,50,https://web.archive.org/web/20260126/https://allenai.com/pricing
olmo-7b-v1.7,2026-02-02,0.5200,1.8200,,50,https://web.archive.org/web/20260202/https://allenai.com/pricing
olmo-7b-v1.7,2026-02-09,0.5200,1.8200,,50,https://web.archive.org/web/20260209/https://allenai.com/pricing
olmo-7b-v1.7,2026-02-16,0.5200,1.8200,,50,https://web.archive.org/web/20260216/https://allenai.com/pricing
olmo-7b-v1.7,2026-02-23,0.5200,1.8200,,50,https://web.archive.org/web/20260223/https://allenai.com/pricing
olmo-7b-v1.7,2026-03-02,0.5200,1.8200,,50,https://web.archive.org/web/20260302/https://allenai.com/pricing
olmo-7b-v1.7,2026-03-09,0.5200,1.8200,,50,https://web.archive.org/web/20260309/https://allenai.com/pricing
olmo-7b-v1.7,2026-03-16,0.5200,1.8200,,50,https://web.archive.org/web/20260316/https://allenai.com/pricing
olmo-7b-v1.7,2026-03-23,0.5200,1.8200,,50,https://web.archive.org/web/20260323/https://allenai.com/pricing
olmo-7b-v1.7,2026-03-30,0.5200,1.8200,,50,https://web.archive.org/web/20260330/https://allenai.com/pricing
olmo-7b-v1.7,2026-04-06,0.5200,1.8200,,50,https://web.archive.org/web/20260406/https://allenai.com/pricing
olmo-7b-v1.7,2026-04-13,0.5200,1.8200,,50,https://web.archive.org/web/20260413/https://allenai.com/pricing
olmo-7b-v1.7,2026-04-20,0.5200,1.8200,,50,https://web.archive.org/web/20260420/https://allenai.com/pricing
olmo-7b-v1.7,2026-04-27,0.5200,1.8200,,50,https://web.archive.org/web/20260427/https://allenai.com/pricing
olmo-7b-v1.7,2026-05-04,0.5200,1.8200,,50,https://web.archive.org/web/20260504/https://allenai.com/pricing
olmo-7b-v1.7,2026-05-11,0.5200,1.8200,,50,https://web.archive.org/web/20260511/https://allenai.com/pricing
olmo-7b-v1.7,2026-05-18,0.5200,1.8200,,50,https://web.archive.org/web/20260518/https://allenai.com/pricing
olmo-7b-v1.7,2026-05-25,0.5200,1.8200,,50,https://web.archive.org/web/20260525/https://allenai.com/pricing
olmo-7b-v1.7,2026-06-01,0.5200,1.8200,,50,https://web.archive.org/web/20260601/https://allenai.com/pricing
olmo-7b-v1.7,2026-06-08,0.5200,1.8200,,50,https://web.archive.org/web/20260608/https://allenai.com/pricing
olmo-7b-v1.7,2026-06-15,0.5200,1.8200,,50,https://web.archive.org/web/20260615/https://allenai.com/pricing
olmo-7b-v1.7,2026-06-22,0.5200,1.8200,,50,https://web.archive.org/web/20260622/https://allenai.com/pricing
olmo-7b-v1.7,2026-06-29,0.5200,1.8200,,50,https://web.archive.org/web/20260629/https://allenai.com/pricing
olmo-7b-v1.7,2026-07-06,0.5200,1.8200,,50,https://web.archive.org/web/20260706/https://allenai.com/pricing
olmo-7b-v1.7,2026-07-13,0.5200,1.8200,,50,https://web.archive.org/web/20260713/https://allenai.com/pricing
olmo-7b-v1.7,2026-07-20,0.5200,1.8200,,50,https://web.archive.org/web/20260720/https://allenai.com/pricing
olmoe-1b-7b,2024-09-02,0.1700,0.6800,,50,https://web.archive.org/web/20240902/https://allenai.com/pricing
olmoe-1b-7b,2024-09-09,0.1700,0.6800,,50,https://web.archive.org/web/20240909/https://allenai.com/pricing
olmoe-1b-7b,2024-09-16,0.1700,0.6800,,50,https://web.archive.org/web/20240916/https://allenai.com/pricing
olmoe-1b-7b,2024-09-23,0.1700,0.6800,,50,https://web.archive.org/web/20240923/https://allenai.com/pricing
olmoe-1b-7b,2024-09-30,0.1700,0.6800,,50,https://web.archive.org/web/20240930/https://allenai.com/pricing
olmoe-1b-7b,2024-10-07,0.1700,0.6800,,50,https://web.archive.org/web/20241007/https://allenai.com/pricing
olmoe-1b-7b,2024-10-14,0.1700,0.6800,,50,https://web.archive.org/web/20241014/https://allenai.com/pricing
olmoe-1b-7b,2024-10-21,0.1700,0.6800,,50,https://web.archive.org/web/20241021/https://allenai.com/pricing
olmoe-1b-7b,2024-10-28,0.1700,0.6800,,50,https://web.archive.org/web/20241028/https://allenai.com/pricing
olmoe-1b-7b,2024-11-04,0.1700,0.6800,,50,https://web.archive.org/web/20241104/https://allenai.com/pricing
olmoe-1b-7b,2024-11-11,0.1700,0.6800,,50,https://web.archive.org/web/20241111/https://allenai.com/pricing
olmoe-1b-7b,2024-11-18,0.1700,0.6800,,50,https://web.archive.org/web/20241118/https://allenai.com/pricing
olmoe-1b-7b,2024-11-25,0.1700,0.6800,,50,https://web.archive.org/web/20241125/https://allenai.com/pricing
olmoe-1b-7b,2024-12-02,0.1700,0.6800,,50,https://web.archive.org/web/20241202/https://allenai.com/pricing
olmoe-1b-7b,2024-12-09,0.1700,0.6800,,50,https://web.archive.org/web/20241209/https://allenai.com/pricing
olmoe-1b-7b,2024-12-16,0.1700,0.6800,,50,https://web.archive.org/web/20241216/https://allenai.com/pricing
olmoe-1b-7b,2024-12-23,0.1700,0.6800,,50,https://web.archive.org/web/20241223/https://allenai.com/pricing
olmoe-1b-7b,2024-12-30,0.1700,0.6800,,50,https://web.archive.org/web/20241230/https://allenai.com/pricing
olmoe-1b-7b,2025-01-06,0.1700,0.6800,,50,https://web.archive.org/web/20250106/https://allenai.com/pricing
olmoe-1b-7b,2025-01-13,0.1700,0.6800,,50,https://web.archive.org/web/20250113/https://allenai.com/pricing
olmoe-1b-7b,2025-01-20,0.1700,0.6800,,50,https://web.archive.org/web/20250120/https://allenai.com/pricing
olmoe-1b-7b,2025-01-27,0.1700,0.6800,,50,https://web.archive.org/web/20250127/https://allenai.com/pricing
olmoe-1b-7b,2025-02-03,0.1700,0.6800,,50,https://web.archive.org/web/20250203/https://allenai.com/pricing
olmoe-1b-7b,2025-02-10,0.1700,0.6800,,50,https://web.archive.org/web/20250210/https://allenai.com/pricing
olmoe-1b-7b,2025-02-17,0.1700,0.6800,,50,https://web.archive.org/web/20250217/https://allenai.com/pricing
olmoe-1b-7b,2025-02-24,0.1700,0.6800,,50,https://web.archive.org/web/20250224/https://allenai.com/pricing
olmoe-1b-7b,2025-03-03,0.1700,0.6800,,50,https://web.archive.org/web/20250303/https://allenai.com/pricing
olmoe-1b-7b,2025-03-10,0.1700,0.6800,,50,https://web.archive.org/web/20250310/https://allenai.com/pricing
olmoe-1b-7b,2025-03-17,0.1700,0.6800,,50,https://web.archive.org/web/20250317/https://allenai.com/pricing
olmoe-1b-7b,2025-03-24,0.1700,0.6800,,50,https://web.archive.org/web/20250324/https://allenai.com/pricing
olmoe-1b-7b,2025-03-31,0.1700,0.6800,,50,https://web.archive.org/web/20250331/https://allenai.com/pricing
olmoe-1b-7b,2025-04-07,0.1700,0.6800,,50,https://web.archive.org/web/20250407/https://allenai.com/pricing
olmoe-1b-7b,2025-04-14,0.1700,0.6800,,50,https://web.archive.org/web/20250414/https://allenai.com/pricing
olmoe-1b-7b,2025-04-21,0.1700,0.6800,,50,https://web.archive.org/web/20250421/https://allenai.com/pricing
olmoe-1b-7b,2025-04-28,0.1700,0.6800,,50,https://web.archive.org/web/20250428/https://allenai.com/pricing
olmoe-1b-7b,2025-05-05,0.1700,0.6800,,50,https://web.archive.org/web/20250505/https://allenai.com/pricing
olmoe-1b-7b,2025-05-12,0.1700,0.6800,,50,https://web.archive.org/web/20250512/https://allenai.com/pricing
olmoe-1b-7b,2025-05-19,0.1700,0.6800,,50,https://web.archive.org/web/20250519/https://allenai.com/pricing
olmoe-1b-7b,2025-05-26,0.1700,0.6800,,50,https://web.archive.org/web/20250526/https://allenai.com/pricing
olmoe-1b-7b,2025-06-02,0.1700,0.6800,,50,https://web.archive.org/web/20250602/https://allenai.com/pricing
olmoe-1b-7b,2025-06-09,0.1700,0.6800,,50,https://web.archive.org/web/20250609/https://allenai.com/pricing
olmoe-1b-7b,2025-06-16,0.1700,0.6800,,50,https://web.archive.org/web/20250616/https://allenai.com/pricing
olmoe-1b-7b,2025-06-23,0.1700,0.6800,,50,https://web.archive.org/web/20250623/https://allenai.com/pricing
olmoe-1b-7b,2025-06-30,0.1700,0.6800,,50,https://web.archive.org/web/20250630/https://allenai.com/pricing
olmoe-1b-7b,2025-07-07,0.1700,0.6800,,50,https://web.archive.org/web/20250707/https://allenai.com/pricing
olmoe-1b-7b,2025-07-14,0.1700,0.6800,,50,https://web.archive.org/web/20250714/https://allenai.com/pricing
olmoe-1b-7b,2025-07-21,0.1700,0.6800,,50,https://web.archive.org/web/20250721/https://allenai.com/pricing
olmoe-1b-7b,2025-07-28,0.1700,0.6800,,50,https://web.archive.org/web/20250728/https://allenai.com/pricing
olmoe-1b-7b,2025-08-04,0.1700,0.6800,,50,https://web.archive.org/web/20250804/https://allenai.com/pricing
olmoe-1b-7b,2025-08-11,0.1700,0.6800,,50,https://web.archive.org/web/20250811/https://allenai.com/pricing
olmoe-1b-7b,2025-08-18,0.1700,0.6800,,50,https://web.archive.org/web/20250818/https://allenai.com/pricing
olmoe-1b-7b,2025-08-25,0.1700,0.6800,,50,https://web.archive.org/web/20250825/https://allenai.com/pricing
olmoe-1b-7b,2025-09-01,0.1700,0.6800,,50,https://web.archive.org/web/20250901/https://allenai.com/pricing
olmoe-1b-7b,2025-09-08,0.1700,0.6800,,50,https://web.archive.org/web/20250908/https://allenai.com/pricing
olmoe-1b-7b,2025-09-15,0.1700,0.6800,,50,https://web.archive.org/web/20250915/https://allenai.com/pricing
olmoe-1b-7b,2025-09-22,0.1700,0.6800,,50,https://web.archive.org/web/20250922/https://allenai.com/pricing
olmoe-1b-7b,2025-09-29,0.1700,0.6800,,50,https://web.archive.org/web/20250929/https://allenai.com/pricing
olmoe-1b-7b,2025-10-06,0.1700,0.6800,,50,https://web.archive.org/web/20251006/https://allenai.com/pricing
olmoe-1b-7b,2025-10-13,0.1700,0.6800,,50,https://web.archive.org/web/20251013/https://allenai.com/pricing
olmoe-1b-7b,2025-10-20,0.1700,0.6800,,50,https://web.archive.org/web/20251020/https://allenai.com/pricing
olmoe-1b-7b,2025-10-27,0.1700,0.6800,,50,https://web.archive.org/web/20251027/https://allenai.com/pricing
olmoe-1b-7b,2025-11-03,0.1700,0.6800,,50,https://web.archive.org/web/20251103/https://allenai.com/pricing
olmoe-1b-7b,2025-11-10,0.1700,0.6800,,50,https://web.archive.org/web/20251110/https://allenai.com/pricing
olmoe-1b-7b,2025-11-17,0.1700,0.6800,,50,https://web.archive.org/web/20251117/https://allenai.com/pricing
olmoe-1b-7b,2025-11-24,0.1700,0.6800,,50,https://web.archive.org/web/20251124/https://allenai.com/pricing
olmoe-1b-7b,2025-12-01,0.1700,0.6800,,50,https://web.archive.org/web/20251201/https://allenai.com/pricing
olmoe-1b-7b,2025-12-08,0.1700,0.6800,,50,https://web.archive.org/web/20251208/https://allenai.com/pricing
olmoe-1b-7b,2025-12-15,0.1700,0.6800,,50,https://web.archive.org/web/20251215/https://allenai.com/pricing
olmoe-1b-7b,2025-12-22,0.1700,0.6800,,50,https://web.archive.org/web/20251222/https://allenai.com/pricing
olmoe-1b-7b,2025-12-29,0.1700,0.6800,,50,https://web.archive.org/web/20251229/https://allenai.com/pricing
olmoe-1b-7b,2026-01-05,0.1700,0.6800,,50,https://web.archive.org/web/20260105/https://allenai.com/pricing
olmoe-1b-7b,2026-01-12,0.1700,0.6800,,50,https://web.archive.org/web/20260112/https://allenai.com/pricing
olmoe-1b-7b,2026-01-19,0.1700,0.6800,,50,https://web.archive.org/web/20260119/https://allenai.com/pricing
olmoe-1b-7b,2026-01-26,0.1700,0.6800,,50,https://web.archive.org/web/20260126/https://allenai.com/pricing
olmoe-1b-7b,2026-02-02,0.1700,0.6800,,50,https://web.archive.org/web/20260202/https://allenai.com/pricing
olmoe-1b-7b,2026-02-09,0.1700,0.6800,,50,https://web.archive.org/web/20260209/https://allenai.com/pricing
olmoe-1b-7b,2026-02-16,0.1700,0.6800,,50,https://web.archive.org/web/20260216/https://allenai.com/pricing
olmoe-1b-7b,2026-02-23,0.1700,0.6800,,50,https://web.archive.org/web/20260223/https://allenai.com/pricing
olmoe-1b-7b,2026-03-02,0.1700,0.6800,,50,https://web.archive.org/web/20260302/https://allenai.com/pricing
olmoe-1b-7b,2026-03-09,0.1700,0.6800,,50,https://web.archive.org/web/20260309/https://allenai.com/pricing
olmoe-1b-7b,2026-03-16,0.1700,0.6800,,50,https://web.archive.org/web/20260316/https://allenai.com/pricing
olmoe-1b-7b,2026-03-23,0.1700,0.6800,,50,https://web.archive.org/web/20260323/https://allenai.com/pricing
olmoe-1b-7b,2026-03-30,0.1700,0.6800,,50,https://web.archive.org/web/20260330/https://allenai.com/pricing
olmoe-1b-7b,2026-04-06,0.1700,0.6800,,50,https://web.archive.org/web/20260406/https://allenai.com/pricing
olmoe-1b-7b,2026-04-13,0.1700,0.6800,,50,https://web.archive.org/web/20260413/https://allenai.com/pricing
olmoe-1b-7b,2026-04-20,0.1700,0.6800,,50,https://web.archive.org/web/20260420/https://allenai.com/pricing
olmoe-1b-7b,2026-04-27,0.1700,0.6800,,50,https://web.archive.org/web/20260427/https://allenai.com/pricing
olmoe-1b-7b,2026-05-04,0.1700,0.6800,,50,https://web.archive.org/web/20260504/https://allenai.com/pricing
olmoe-1b-7b,2026-05-11,0.1700,0.6800,,50,https://web.archive.org/web/20260511/https://allenai.com/pricing
olmoe-1b-7b,2026-05-18,0.1700,0.6800,,50,https://web.archive.org/web/20260518/https://allenai.com/pricing
olmoe-1b-7b,2026-05-25,0.1700,0.6800,,50,https://web.archive.org/web/20260525/https://allenai.com/pricing
olmoe-1b-7b,2026-06-01,0.1700,0.6800,,50,https://web.archive.org/web/20260601/https://allenai.com/pricing
olmoe-1b-7b,2026-06-08,0.1700,0.6800,,50,https://web.archive.org/web/20260608/https://allenai.com/pricing
olmoe-1b-7b,2026-06-15,0.1700,0.6800,,50,https://web.archive.org/web/20260615/https://allenai.com/pricing
olmoe-1b-7b,2026-06-22,0.1700,0.6800,,50,https://web.archive.org/web/20260622/https://allenai.com/pricing
olmoe-1b-7b,2026-06-29,0.1700,0.6800,,50,https://web.archive.org/web/20260629/https://allenai.com/pricing
olmoe-1b-7b,2026-07-06,0.1700,0.6800,,50,https://web.archive.org/web/20260706/https://allenai.com/pricing
olmoe-1b-7b,2026-07-13,0.1700,0.6800,,50,https://web.archive.org/web/20260713/https://allenai.com/pricing
olmoe-1b-7b,2026-07-20,0.1700,0.6800,,50,https://web.archive.org/web/20260720/https://allenai.com/pricing
starcoder-2-15b,2024-06-03,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240603/https://bigcode.com/pricing
starcoder-2-15b,2024-06-10,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240610/https://bigcode.com/pricing
starcoder-2-15b,2024-06-17,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240617/https://bigcode.com/pricing
starcoder-2-15b,2024-06-24,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240624/https://bigcode.com/pricing
starcoder-2-15b,2024-07-01,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240701/https://bigcode.com/pricing
starcoder-2-15b,2024-07-08,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240708/https://bigcode.com/pricing
starcoder-2-15b,2024-07-15,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240715/https://bigcode.com/pricing
starcoder-2-15b,2024-07-22,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240722/https://bigcode.com/pricing
starcoder-2-15b,2024-07-29,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240729/https://bigcode.com/pricing
starcoder-2-15b,2024-08-05,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240805/https://bigcode.com/pricing
starcoder-2-15b,2024-08-12,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240812/https://bigcode.com/pricing
starcoder-2-15b,2024-08-19,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240819/https://bigcode.com/pricing
starcoder-2-15b,2024-08-26,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240826/https://bigcode.com/pricing
starcoder-2-15b,2024-09-02,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240902/https://bigcode.com/pricing
starcoder-2-15b,2024-09-09,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240909/https://bigcode.com/pricing
starcoder-2-15b,2024-09-16,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240916/https://bigcode.com/pricing
starcoder-2-15b,2024-09-23,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240923/https://bigcode.com/pricing
starcoder-2-15b,2024-09-30,2.1500,7.5250,1.0750,,https://web.archive.org/web/20240930/https://bigcode.com/pricing
starcoder-2-15b,2024-10-07,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241007/https://bigcode.com/pricing
starcoder-2-15b,2024-10-14,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241014/https://bigcode.com/pricing
starcoder-2-15b,2024-10-21,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241021/https://bigcode.com/pricing
starcoder-2-15b,2024-10-28,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241028/https://bigcode.com/pricing
starcoder-2-15b,2024-11-04,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241104/https://bigcode.com/pricing
starcoder-2-15b,2024-11-11,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241111/https://bigcode.com/pricing
starcoder-2-15b,2024-11-18,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241118/https://bigcode.com/pricing
starcoder-2-15b,2024-11-25,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241125/https://bigcode.com/pricing
starcoder-2-15b,2024-12-02,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241202/https://bigcode.com/pricing
starcoder-2-15b,2024-12-09,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241209/https://bigcode.com/pricing
starcoder-2-15b,2024-12-16,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241216/https://bigcode.com/pricing
starcoder-2-15b,2024-12-23,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241223/https://bigcode.com/pricing
starcoder-2-15b,2024-12-30,2.1500,7.5250,1.0750,,https://web.archive.org/web/20241230/https://bigcode.com/pricing
starcoder-2-15b,2025-01-06,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250106/https://bigcode.com/pricing
starcoder-2-15b,2025-01-13,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250113/https://bigcode.com/pricing
starcoder-2-15b,2025-01-20,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250120/https://bigcode.com/pricing
starcoder-2-15b,2025-01-27,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250127/https://bigcode.com/pricing
starcoder-2-15b,2025-02-03,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250203/https://bigcode.com/pricing
starcoder-2-15b,2025-02-10,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250210/https://bigcode.com/pricing
starcoder-2-15b,2025-02-17,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250217/https://bigcode.com/pricing
starcoder-2-15b,2025-02-24,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250224/https://bigcode.com/pricing
starcoder-2-15b,2025-03-03,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250303/https://bigcode.com/pricing
starcoder-2-15b,2025-03-10,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250310/https://bigcode.com/pricing
starcoder-2-15b,2025-03-17,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250317/https://bigcode.com/pricing
starcoder-2-15b,2025-03-24,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250324/https://bigcode.com/pricing
starcoder-2-15b,2025-03-31,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250331/https://bigcode.com/pricing
starcoder-2-15b,2025-04-07,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250407/https://bigcode.com/pricing
starcoder-2-15b,2025-04-14,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250414/https://bigcode.com/pricing
starcoder-2-15b,2025-04-21,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250421/https://bigcode.com/pricing
starcoder-2-15b,2025-04-28,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250428/https://bigcode.com/pricing
starcoder-2-15b,2025-05-05,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250505/https://bigcode.com/pricing
starcoder-2-15b,2025-05-12,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250512/https://bigcode.com/pricing
starcoder-2-15b,2025-05-19,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250519/https://bigcode.com/pricing
starcoder-2-15b,2025-05-26,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250526/https://bigcode.com/pricing
starcoder-2-15b,2025-06-02,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250602/https://bigcode.com/pricing
starcoder-2-15b,2025-06-09,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250609/https://bigcode.com/pricing
starcoder-2-15b,2025-06-16,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250616/https://bigcode.com/pricing
starcoder-2-15b,2025-06-23,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250623/https://bigcode.com/pricing
starcoder-2-15b,2025-06-30,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250630/https://bigcode.com/pricing
starcoder-2-15b,2025-07-07,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250707/https://bigcode.com/pricing
starcoder-2-15b,2025-07-14,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250714/https://bigcode.com/pricing
starcoder-2-15b,2025-07-21,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250721/https://bigcode.com/pricing
starcoder-2-15b,2025-07-28,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250728/https://bigcode.com/pricing
starcoder-2-15b,2025-08-04,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250804/https://bigcode.com/pricing
starcoder-2-15b,2025-08-11,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250811/https://bigcode.com/pricing
starcoder-2-15b,2025-08-18,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250818/https://bigcode.com/pricing
starcoder-2-15b,2025-08-25,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250825/https://bigcode.com/pricing
starcoder-2-15b,2025-09-01,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250901/https://bigcode.com/pricing
starcoder-2-15b,2025-09-08,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250908/https://bigcode.com/pricing
starcoder-2-15b,2025-09-15,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250915/https://bigcode.com/pricing
starcoder-2-15b,2025-09-22,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250922/https://bigcode.com/pricing
starcoder-2-15b,2025-09-29,2.1500,7.5250,1.0750,,https://web.archive.org/web/20250929/https://bigcode.com/pricing
starcoder-2-15b,2025-10-06,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251006/https://bigcode.com/pricing
starcoder-2-15b,2025-10-13,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251013/https://bigcode.com/pricing
starcoder-2-15b,2025-10-20,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251020/https://bigcode.com/pricing
starcoder-2-15b,2025-10-27,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251027/https://bigcode.com/pricing
starcoder-2-15b,2025-11-03,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251103/https://bigcode.com/pricing
starcoder-2-15b,2025-11-10,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251110/https://bigcode.com/pricing
starcoder-2-15b,2025-11-17,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251117/https://bigcode.com/pricing
starcoder-2-15b,2025-11-24,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251124/https://bigcode.com/pricing
starcoder-2-15b,2025-12-01,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251201/https://bigcode.com/pricing
starcoder-2-15b,2025-12-08,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251208/https://bigcode.com/pricing
starcoder-2-15b,2025-12-15,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251215/https://bigcode.com/pricing
starcoder-2-15b,2025-12-22,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251222/https://bigcode.com/pricing
starcoder-2-15b,2025-12-29,2.1500,7.5250,1.0750,,https://web.archive.org/web/20251229/https://bigcode.com/pricing
starcoder-2-15b,2026-01-05,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260105/https://bigcode.com/pricing
starcoder-2-15b,2026-01-12,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260112/https://bigcode.com/pricing
starcoder-2-15b,2026-01-19,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260119/https://bigcode.com/pricing
starcoder-2-15b,2026-01-26,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260126/https://bigcode.com/pricing
starcoder-2-15b,2026-02-02,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260202/https://bigcode.com/pricing
starcoder-2-15b,2026-02-09,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260209/https://bigcode.com/pricing
starcoder-2-15b,2026-02-16,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260216/https://bigcode.com/pricing
starcoder-2-15b,2026-02-23,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260223/https://bigcode.com/pricing
starcoder-2-15b,2026-03-02,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260302/https://bigcode.com/pricing
starcoder-2-15b,2026-03-09,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260309/https://bigcode.com/pricing
starcoder-2-15b,2026-03-16,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260316/https://bigcode.com/pricing
starcoder-2-15b,2026-03-23,2.1500,7.5250,1.0750,,https://web.archive.org/web/20260323/https://bigcode.com/pricing
